Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Like_Rate,Share_Rate,Comment_Rate,dominant_engagement_type
Instagram,#Comedy,Video,UK,4796296,473059,1016,10919,Medium,0.09863006786903894,0.00021183012891614697,0.0022765484031844574,Likes
Twitter,#Tech,Shorts,USA,2876540,10981,63070,9201,Low,0.0038174334443463326,0.021925646783983534,0.0031986344705792376,Shares
Instagram,#Viral,Video,Japan,4298093,313918,75168,21454,High,0.07303657691911274,0.017488686261558323,0.004991516004888679,Likes
Instagram,#Comedy,Tweet,Japan,2685008,312885,79634,27209,Medium,0.11653037905287433,0.029658757068880243,0.010133675579365127,Likes
TikTok,#Fitness,Video,UK,794730,194026,93504,47841,High,0.244140777370931,0.11765505265939376,0.060197803027443285,Likes
Twitter,#Gaming,Live Stream,Australia,1477708,265660,97515,21963,Medium,0.17977841359727362,0.06599070993728125,0.014862882247372282,Likes
TikTok,#Challenge,Video,USA,2418004,471089,47327,24701,Medium,0.19482556687251137,0.019572755049205873,0.010215450429362399,Likes
Instagram,#Fashion,Tweet,India,454490,367108,6386,33172,Low,0.8077361438095447,0.014050914211533807,0.07298730445114304,Likes
TikTok,#Challenge,Reel,Japan,1061491,404574,82042,29450,Medium,0.3811374754943754,0.07728939764915577,0.02774399406118375,Likes
Twitter,#Gaming,Shorts,India,655507,247570,68972,23701,Medium,0.37767712625494465,0.10521931878683217,0.03615674584710766,Likes
TikTok,#Challenge,Shorts,Germany,2631238,442816,29304,44101,Low,0.16829188389647762,0.01113696290491396,0.016760551497051957,Likes
Instagram,#Dance,Shorts,Canada,2414079,453772,12971,44775,Medium,0.18796899355820584,0.0053730635989957245,0.018547446044640627,Likes
YouTube,#Fitness,Live Stream,Japan,3213925,436365,48616,46800,Low,0.13577323677434913,0.015126675326897796,0.014561634138942259,Likes
Twitter,#Fitness,Live Stream,Australia,1658817,280297,70901,36696,Medium,0.16897403390488522,0.04274190582806904,0.022121789202787286,Likes
TikTok,#Fitness,Post,Brazil,2878436,149765,9840,42118,High,0.05202999128693499,0.0034185231146358647,0.014632251681121276,Likes
TikTok,#Challenge,Live Stream,Brazil,3730939,8927,36583,33397,Medium,0.0023926952437442694,0.009805306385336238,0.00895136586258848,Shares
TikTok,#Education,Video,USA,1951149,367712,57910,28894,Low,0.18845921044471745,0.029679947559104917,0.014808710149763036,Likes
Instagram,#Tech,Live Stream,India,4031260,489680,10003,38423,High,0.12147070642925537,0.0024813581857781437,0.009531263178261883,Likes
TikTok,#Dance,Tweet,UK,800596,434086,82037,27401,High,0.54220355834903,0.10246990991711175,0.0342257518148979,Likes
Twitter,#Music,Live Stream,Japan,3059352,45964,49018,20424,Medium,0.015024096606078672,0.016022347216011756,0.00667592352890416,Shares
YouTube,#Tech,Tweet,USA,489829,338839,69684,45590,High,0.69174956974781,0.14226189139475204,0.09307329700773127,Likes
YouTube,#Gaming,Video,Brazil,1775441,300600,92494,29780,Low,0.1693100474755286,0.052096352399206736,0.01677329745116847,Likes
Twitter,#Fitness,Shorts,UK,3386425,804,77479,48511,Low,0.0002374185165772164,0.022879290106823567,0.01432513639014595,Shares
Instagram,#Gaming,Reel,India,3147828,488798,11213,28108,Low,0.15528103822699335,0.003562138719142215,0.008929331589908978,Likes
TikTok,#Challenge,Shorts,Australia,1370433,360983,28865,7949,Medium,0.2634079885700359,0.021062686026971037,0.005800356529651577,Likes
Twitter,#Viral,Tweet,USA,4329212,314231,36820,38094,Low,0.07258387900615632,0.008505011997564453,0.008799291880369915,Likes
YouTube,#Comedy,Tweet,Brazil,1193284,301260,95595,13072,High,0.2524629509823311,0.08011085374479168,0.010954642817636036,Likes
TikTok,#Comedy,Tweet,Japan,4969573,61124,69585,20780,High,0.012299648279640927,0.014002209042909722,0.004181445770089301,Shares
YouTube,#Fitness,Post,Canada,131873,454436,93369,18730,Low,3.44601245137367,0.7080221121836919,0.14203059003738444,Likes
Twitter,#Viral,Tweet,Brazil,3380653,387333,43799,7391,High,0.11457342708642383,0.012955781028103151,0.002186264014674088,Likes
Twitter,#Dance,Video,Brazil,4615991,4652,67987,39672,High,0.0010078009250884588,0.014728581576523871,0.008594470829774149,Shares
TikTok,#Tech,Shorts,Germany,864943,82684,91782,8394,High,0.09559473861283345,0.10611335082196167,0.00970468574229747,Shares
Instagram,#Comedy,Post,UK,1263647,322686,75202,21411,High,0.25536087214229924,0.059511873173441636,0.01694381421393791,Likes
YouTube,#Fashion,Post,USA,1984393,375236,99926,43802,Medium,0.1890935918439543,0.05035595267671273,0.022073248595414315,Likes
TikTok,#Music,Reel,USA,3986858,90525,32612,1252,Medium,0.02270585007040632,0.008179874979244307,0.0003140317513189584,Likes
TikTok,#Fitness,Video,Brazil,1026460,195036,70291,35850,Low,0.19000837830991954,0.06847904448298034,0.034925861699433,Likes
TikTok,#Viral,Shorts,Germany,3391235,264956,65030,40163,High,0.07812964893320574,0.019175904943184417,0.011843178075243975,Likes
Twitter,#Challenge,Video,Brazil,3216923,205624,63081,49107,Low,0.06391946589955681,0.01960911094235081,0.015265208399455008,Likes
Instagram,#Dance,Tweet,USA,4841137,431351,625,19075,Medium,0.08910117602538412,0.00012910190312730253,0.003940190083445273,Likes
TikTok,#Gaming,Shorts,Brazil,2056554,5852,96016,26074,High,0.0028455367571189475,0.046687808829721955,0.012678490328967779,Shares
Instagram,#Music,Live Stream,Brazil,1889541,357123,24263,35214,Low,0.18899986822196502,0.012840684589537882,0.018636271983513458,Likes
Instagram,#Fashion,Video,Brazil,353263,473924,71436,3303,High,1.3415613862759475,0.20221761124148296,0.009349974381692959,Likes
Instagram,#Tech,Video,Canada,2385749,319160,12581,37720,Low,0.13377769413295362,0.005273396321239158,0.015810548385433672,Likes
YouTube,#Comedy,Post,UK,2543088,334654,46205,44955,Low,0.131593558697143,0.01816885613081419,0.017677327721258563,Likes
Instagram,#Music,Reel,Germany,4826724,359660,68209,1169,High,0.07451430825545442,0.01413153103429987,0.00024219325571547077,Likes
TikTok,#Dance,Tweet,Canada,332982,248040,43908,44462,High,0.7449051300070274,0.13186298358469828,0.13352673718098876,Likes
TikTok,#Viral,Reel,Brazil,243690,434643,49661,16049,Low,1.7835898067216545,0.2037875989987279,0.06585826254667816,Likes
Instagram,#Education,Video,India,2780722,130632,4458,42849,Medium,0.04697772736720895,0.001603180756652409,0.015409307366935637,Likes
Twitter,#Education,Post,Japan,4582230,284453,89108,46380,Medium,0.06207741645443376,0.019446426739818824,0.010121709298747552,Likes
YouTube,#Fashion,Post,USA,4126761,108177,6409,1021,Medium,0.02621353647570092,0.001553033965378659,0.00024740953013755823,Likes
Twitter,#Fashion,Post,Brazil,2116294,479845,2280,48864,Low,0.2267383454283762,0.001077355036682049,0.023089419522996334,Likes
Instagram,#Dance,Post,Canada,3724442,459724,55807,9912,Medium,0.12343432922300844,0.0149839895479645,0.0026613382622148497,Likes
Instagram,#Gaming,Tweet,Brazil,4170208,315259,26019,37399,Medium,0.07559790782618037,0.006239257130579578,0.008968137800320752,Likes
Twitter,#Comedy,Shorts,Canada,1340034,92561,43545,32024,Low,0.06907362052007636,0.032495444145447056,0.023897901098031842,Likes
YouTube,#Education,Post,India,2091486,222248,78214,42629,High,0.10626320233556429,0.03739637750384177,0.02038215890519946,Likes
Twitter,#Fashion,Reel,Japan,4386555,119786,77421,45384,Low,0.02730753404436967,0.017649613421010336,0.010346160027629883,Likes
YouTube,#Fashion,Tweet,UK,97528,402649,98985,48533,Medium,4.128547699122303,1.0149392994832254,0.49763144942990734,Likes
YouTube,#Viral,Live Stream,Germany,3781524,76341,10644,1692,Medium,0.02018789250048393,0.0028147381849222696,0.00044743865171819615,Likes
TikTok,#Tech,Shorts,Japan,2076113,484384,39567,41864,Low,0.23331292660852276,0.01905821118599999,0.02016460568379467,Likes
TikTok,#Music,Tweet,Brazil,3648938,224759,88368,34806,High,0.06159573004528989,0.024217457243724063,0.009538665770698214,Likes
TikTok,#Dance,Live Stream,USA,1304352,334062,84453,42589,Medium,0.2561133804371826,0.064747092809303,0.03265146218198768,Likes
Instagram,#Viral,Tweet,Australia,4113719,371010,23116,29531,Low,0.09018846450134295,0.0056192462343684635,0.0071786624220079205,Likes
TikTok,#Tech,Live Stream,Germany,2919564,36753,49519,6372,High,0.012588523491863854,0.016961094190776432,0.002182517663596345,Shares
YouTube,#Gaming,Tweet,USA,4732496,365067,78267,37692,Low,0.0771404772449887,0.01653820732230941,0.007964507524147934,Likes
Twitter,#Challenge,Shorts,Japan,2040652,407996,11598,40259,Low,0.19993413869684787,0.005683477633619059,0.019728498538702337,Likes
YouTube,#Gaming,Live Stream,Canada,3380651,451739,2827,2335,High,0.13362485509447736,0.000836229471779252,0.0006906953719860465,Likes
YouTube,#Education,Video,India,2592595,237876,33780,36343,High,0.09175208623020564,0.013029416472684704,0.014018001268998822,Likes
Instagram,#Gaming,Post,Canada,4284095,435610,44348,35611,High,0.10168075171068802,0.01035177791342162,0.008312374025319234,Likes
YouTube,#Tech,Video,Brazil,1562200,236997,84050,12958,Medium,0.15170720778389452,0.0538023300473691,0.008294712584816285,Likes
Twitter,#Fashion,Live Stream,USA,3305437,493487,69852,38719,High,0.14929553944001958,0.021132455406047673,0.011713731043731888,Likes
YouTube,#Dance,Shorts,India,2293007,93269,84008,11949,Medium,0.04067541006198411,0.03663660861044035,0.005211061283284351,Likes
Twitter,#Fashion,Shorts,UK,1191376,239380,16309,8387,Low,0.20092733108607191,0.01368921314513638,0.007039759068505661,Likes
YouTube,#Viral,Live Stream,India,660930,336481,11129,35123,Low,0.5091023255110223,0.016838394383671493,0.05314178506044513,Likes
TikTok,#Comedy,Live Stream,India,790471,245250,99730,49881,Medium,0.31025806133305334,0.12616528626603632,0.063102884229782,Likes
YouTube,#Comedy,Live Stream,Japan,4565789,300350,4163,15057,Medium,0.06578271575843737,0.0009117810744210913,0.0032977870856493808,Likes
Instagram,#Fitness,Shorts,USA,1513083,352786,90781,29795,Low,0.23315707069605568,0.05999736960893751,0.019691583343412093,Likes
Twitter,#Fashion,Shorts,Japan,3829879,145994,75122,11620,Low,0.03811974216417803,0.01961471889842995,0.0030340384121796014,Likes
YouTube,#Viral,Live Stream,Australia,2754577,351227,85607,43219,High,0.1275066915900336,0.031078092934051216,0.01568988632374408,Likes
Twitter,#Fitness,Video,Canada,3497840,366736,65404,28802,High,0.10484641950460856,0.0186983967248359,0.008234224550008004,Likes
Instagram,#Viral,Tweet,Germany,4746014,29305,89872,16323,Medium,0.006174655194864574,0.018936311608014643,0.003439307174399401,Shares
Twitter,#Fitness,Video,Canada,4161787,343575,2003,19921,Medium,0.08255468143852629,0.0004812836408975279,0.004786645736554994,Likes
YouTube,#Dance,Video,India,3873103,121317,4727,38875,Medium,0.03132294700140947,0.0012204684461012269,0.010037171745755276,Likes
YouTube,#Viral,Tweet,Brazil,3620241,386951,38015,31259,High,0.1068854255835454,0.01050068213690746,0.00863450803413364,Likes
YouTube,#Tech,Video,India,3722406,295942,27878,47869,Medium,0.07950288066374275,0.007489242172938685,0.012859693434837576,Likes
YouTube,#Dance,Video,India,2975095,449386,33351,13313,High,0.15104929422421806,0.011210062199694464,0.004474815089938304,Likes
YouTube,#Tech,Reel,Brazil,178206,37884,42111,34950,Low,0.21258543483384398,0.2363051749099357,0.19612134271573348,Shares
TikTok,#Tech,Reel,Australia,2221223,69758,80790,38108,Medium,0.03140522135778353,0.03637185460442288,0.017156314336741516,Shares
Twitter,#Fitness,Video,USA,3283134,413608,67001,12600,High,0.12597962800178122,0.020407634900068045,0.003837796446931499,Likes
Twitter,#Dance,Live Stream,Germany,2215064,29791,99856,25420,High,0.013449272797535421,0.04508041302644077,0.011475966382912638,Shares
Twitter,#Fashion,Video,Brazil,2189190,105704,95438,38438,Low,0.048284525326719015,0.04359511965612852,0.017558092262434963,Likes
Instagram,#Fitness,Live Stream,UK,2085067,227030,40851,2906,Low,0.10888379126426154,0.019592176174674483,0.0013937202017968728,Likes
Instagram,#Viral,Live Stream,India,4121250,73511,93273,36056,Medium,0.017837063997573552,0.02263221110100091,0.008748801941158629,Shares
Twitter,#Fitness,Live Stream,USA,1706185,35065,44031,14777,Medium,0.02055169867276995,0.025806697397996115,0.008660842757379768,Shares
Twitter,#Education,Video,Canada,697238,308437,36985,18584,Medium,0.4423697503578405,0.053045014758231764,0.02665373946916261,Likes
TikTok,#Education,Live Stream,UK,492746,467395,66735,1125,Medium,0.9485515864157192,0.13543488937505327,0.0022831235565585516,Likes
Twitter,#Viral,Post,USA,2611265,196133,74984,14125,Medium,0.07511033924170853,0.02871558420918597,0.005409255667272375,Likes
Instagram,#Challenge,Reel,UK,4248915,261493,87021,28833,Medium,0.06154347639338514,0.020480758028814414,0.006785967711757002,Likes
YouTube,#Dance,Post,Canada,3239323,38620,936,18479,Low,0.011922244246714514,0.0002889492650161778,0.005704587038711484,Likes
Twitter,#Fashion,Live Stream,Canada,3551156,74808,24814,5993,Low,0.021065816314462107,0.006987583761456833,0.001687619468139389,Likes
TikTok,#Tech,Post,Brazil,4569045,140232,946,8215,Medium,0.030691752871770797,0.00020704545479416378,0.0017979687221290226,Likes
YouTube,#Tech,Post,Brazil,651443,338455,43231,38317,Low,0.5195466065334956,0.06636190733494719,0.058818653358774294,Likes
TikTok,#Comedy,Post,India,3484442,290461,51999,5863,High,0.08335940159141693,0.014923192867035813,0.0016826223538804778,Likes
TikTok,#Gaming,Live Stream,Australia,497423,158956,68044,30123,Low,0.31955900712271046,0.13679303128323378,0.06055811653260907,Likes
YouTube,#Viral,Post,Brazil,222706,422102,50384,8792,Medium,1.8953328603629898,0.22623548534839655,0.039478056271496954,Likes
YouTube,#Viral,Live Stream,Japan,1128302,228488,52037,25873,Medium,0.2025060666381873,0.04611974453648048,0.022930917431680527,Likes
YouTube,#Education,Live Stream,USA,2677335,7372,39950,10623,Medium,0.0027534843417054648,0.01492155445620365,0.003967751514098908,Shares
YouTube,#Education,Shorts,India,1050909,258178,5642,13315,Low,0.24567112851826373,0.005368685585526434,0.012669983794981297,Likes
Twitter,#Education,Live Stream,Canada,1015391,388747,2397,15351,High,0.38285448659678883,0.0023606669745940235,0.015118314028783001,Likes
Twitter,#Fashion,Post,Canada,1217360,423212,78276,46525,Medium,0.3476473680751791,0.06429979628047579,0.0382179470329237,Likes
TikTok,#Challenge,Tweet,Brazil,3371506,450959,9604,38602,Low,0.1337559535708968,0.002848578647049716,0.011449482812725233,Likes
YouTube,#Music,Reel,USA,2477176,11709,98546,46222,High,0.004726753367544333,0.03978159000410145,0.018659150581145627,Shares
Instagram,#Dance,Reel,Canada,2912775,178086,11014,25511,Medium,0.06113963488425986,0.003781273871136631,0.008758314665568059,Likes
YouTube,#Music,Video,Brazil,962239,312622,27648,42018,Low,0.32489017801190767,0.028732986295504546,0.04366690603893627,Likes
TikTok,#Challenge,Post,Brazil,3069640,139491,60853,30527,Medium,0.045442136537183514,0.019824148760115193,0.009944814375627109,Likes
YouTube,#Education,Tweet,USA,1106136,186803,18713,7394,Medium,0.16887887203743482,0.016917449572204504,0.0066845306544584026,Likes
Instagram,#Tech,Reel,Canada,4018134,476460,96568,48685,Medium,0.11857742922461023,0.02403304618511976,0.012116320660286591,Likes
Instagram,#Tech,Video,Brazil,1135196,106116,41569,21497,Medium,0.09347813064880425,0.03661834608296717,0.018936817959189427,Likes
TikTok,#Education,Live Stream,Canada,136335,97707,63913,30021,Low,0.7166685003850809,0.468793780027139,0.22020024205083066,Likes
Instagram,#Music,Live Stream,Germany,312301,376135,50291,40981,High,1.2043989612585295,0.16103374628963724,0.13122276265525887,Likes
Instagram,#Dance,Shorts,Brazil,2930383,479741,220,33112,Low,0.16371272970120287,7.507551060731651e-05,0.011299546851043021,Likes
Twitter,#Fashion,Reel,India,963339,243870,4291,30134,Low,0.2531507600128304,0.004454299057756407,0.0312807848535147,Likes
TikTok,#Dance,Tweet,Germany,2542362,339645,75620,27672,High,0.13359427178348324,0.029743993970960864,0.010884366585088984,Likes
YouTube,#Music,Shorts,USA,929670,415475,77500,1737,Medium,0.4469058913377865,0.08336291372207343,0.0018684049178740844,Likes
Instagram,#Fashion,Reel,Germany,2808211,93056,17427,27332,Low,0.03313711113587975,0.006205730267419364,0.009732886880651062,Likes
Twitter,#Challenge,Live Stream,India,209672,221957,65127,34835,Medium,1.0585915143652944,0.3106137204776985,0.1661404479377313,Likes
Twitter,#Comedy,Tweet,Canada,3737771,3185,21475,43289,Medium,0.0008521121277895302,0.005745402808251227,0.011581501381438295,Comments
YouTube,#Challenge,Video,USA,4446755,221164,44206,37039,Low,0.04973604347439875,0.009941181828097117,0.008329444729921032,Likes
TikTok,#Gaming,Post,UK,2013957,449783,37315,45597,Medium,0.2233329708628337,0.01852820094967271,0.02264050324808325,Likes
TikTok,#Tech,Reel,Canada,1036784,398301,83508,44951,Medium,0.38416970169292736,0.08054522446334049,0.043356186052253894,Likes
Twitter,#Education,Video,USA,3980555,275061,89641,47571,Low,0.06910116805319862,0.02251972400833552,0.011950846050362323,Likes
TikTok,#Gaming,Video,Brazil,4198164,5801,27958,40130,High,0.001381794517793969,0.006659577853556936,0.009558940527335283,Comments
Instagram,#Education,Tweet,USA,3123278,298146,8587,1236,Low,0.09545932190474239,0.0027493550045817245,0.0003957380675047178,Likes
TikTok,#Gaming,Video,Japan,2064157,356084,56738,25612,Low,0.17250819583975444,0.02748725024307744,0.012407970905313889,Likes
TikTok,#Education,Post,USA,2074835,47157,47309,8648,Medium,0.022728072352741303,0.022801331190191027,0.004168042278060665,Shares
TikTok,#Education,Reel,USA,4860381,322942,75521,4830,High,0.06644376233056627,0.01553808230260138,0.0009937492554596028,Likes
Instagram,#Fashion,Reel,Brazil,3599873,278305,77717,19512,Low,0.0773096717578648,0.021588817161049847,0.005420191212301101,Likes
TikTok,#Gaming,Reel,Brazil,3940481,94795,68944,47811,Medium,0.024056707797855136,0.017496341182713482,0.012133290326739299,Likes
