Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Like_Rate,Share_Rate,Comment_Rate,dominant_engagement_type
TikTok,#Gaming,Video,Brazil,4198164.0,5801.0,27958.0,40130.0,High,0.0013817945177939,0.0066595778535569,0.0095589405273352,Comments
Instagram,#Education,Tweet,USA,3123278.0,298146.0,8587.0,1236.0,Low,0.0954593219047423,0.0027493550045817,0.0003957380675047,Likes
TikTok,#Gaming,Video,Japan,2064157.0,356084.0,56738.0,25612.0,Low,0.1725081958397544,0.0274872502430774,0.0124079709053138,Likes
TikTok,#Education,Post,USA,2074835.0,47157.0,47309.0,8648.0,Medium,0.0227280723527413,0.022801331190191,0.0041680422780606,Shares
TikTok,#Education,Reel,USA,4860381.0,322942.0,75521.0,4830.0,High,0.0664437623305662,0.0155380823026013,0.0009937492554596,Likes
Instagram,#Fashion,Reel,Brazil,3599873.0,278305.0,77717.0,19512.0,Low,0.0773096717578648,0.0215888171610498,0.0054201912123011,Likes
TikTok,#Gaming,Reel,Brazil,3940481.0,94795.0,68944.0,47811.0,Medium,0.0240567077978551,0.0174963411827134,0.0121332903267392,Likes
TikTok,#Fashion,Reel,UK,3402318.0,493021.0,14422.0,17661.0,Medium,0.1449073837307388,0.0042388747906574,0.0051908728108307,Likes
Instagram,#Tech,Post,Germany,2836169.0,142049.0,19440.0,32540.0,High,0.0500848151150372,0.0068543165093476,0.0114732232106055,Likes
Instagram,#Fashion,Tweet,Australia,3207625.0,410976.0,85117.0,37271.0,Low,0.1281247028564748,0.0265358325864151,0.0116195004091812,Likes
Twitter,#Tech,Post,Australia,3036452.0,221744.0,11077.0,49900.0,High,0.0730273358511842,0.0036480076088803,0.0164336534876889,Likes
TikTok,#Music,Reel,Japan,4172163.0,236621.0,13929.0,2337.0,High,0.0567142271287099,0.0033385560439513,0.0005601411066633,Likes
Twitter,#Fitness,Video,India,1588694.0,85453.0,32995.0,47809.0,Low,0.0537882059100116,0.0207686313412148,0.0300932715803043,Likes
TikTok,#Education,Reel,Germany,4698854.0,234921.0,87352.0,22243.0,High,0.0499953818526815,0.0185900647264205,0.00473370741036,Likes
TikTok,#Dance,Shorts,Germany,1435830.0,117831.0,84434.0,24859.0,High,0.082064729111385,0.0588050117353725,0.0173133309653649,Likes
TikTok,#Dance,Shorts,Australia,3990883.0,491508.0,66058.0,37043.0,Medium,0.123157707204145,0.0165522266626207,0.0092819057837576,Likes
Twitter,#Education,Post,Canada,778600.0,491963.0,55403.0,8603.0,Low,0.6318558951965065,0.0711572052401746,0.0110493192910351,Likes
TikTok,#Comedy,Live Stream,Brazil,4103458.0,118601.0,51035.0,44941.0,Low,0.0289026962137787,0.0124370713676123,0.0109519824499239,Likes
TikTok,#Dance,Video,Australia,4149798.0,198160.0,72234.0,42191.0,Medium,0.0477517218910414,0.0174066303950216,0.0101670008998028,Likes
Twitter,#Music,Video,Japan,3312891.0,292286.0,6952.0,23430.0,Low,0.0882268689190196,0.0020984692825692,0.0070723727403044,Likes
TikTok,#Music,Video,India,1154890.0,242791.0,31594.0,24465.0,Low,0.2102286797876854,0.0273567179558226,0.0211838356899791,Likes
YouTube,#Fitness,Video,Germany,2289467.0,55335.0,94333.0,43209.0,High,0.0241693809083074,0.0412030398341622,0.0188729516520657,Shares
Twitter,#Gaming,Post,India,950724.0,371343.0,52165.0,30174.0,Medium,0.3905896979565047,0.0548687105826717,0.031737917629091,Likes
Twitter,#Education,Post,Japan,4641254.0,378649.0,39504.0,22534.0,High,0.0815833393302758,0.0085114927991443,0.0048551533701883,Likes
Twitter,#Fashion,Reel,Australia,513065.0,249364.0,19912.0,7312.0,Medium,0.4860280861099471,0.0388098973814234,0.0142516055470554,Likes
Twitter,#Gaming,Tweet,Japan,2165655.0,124165.0,5295.0,34518.0,High,0.0573336935015041,0.0024449877750611,0.0159388268214466,Likes
Instagram,#Education,Video,USA,4029746.0,268583.0,97064.0,12067.0,Low,0.0666501064831381,0.0240868779322567,0.0029944815380423,Likes
TikTok,#Challenge,Reel,USA,4486868.0,94546.0,72083.0,47825.0,Low,0.0210717141667639,0.0160653266376456,0.0106588827663305,Likes
Instagram,#Fitness,Live Stream,UK,4184048.0,287717.0,88326.0,45451.0,Medium,0.0687652244907324,0.0211101784683158,0.0108629250907255,Likes
Twitter,#Fitness,Post,Germany,2435410.0,326186.0,1739.0,5729.0,Low,0.1339347378880763,0.0007140481479504,0.0023523759859736,Likes
Instagram,#Education,Video,USA,1171718.0,339285.0,76401.0,22897.0,High,0.2895619935854873,0.0652042556314744,0.0195413913586716,Likes
Twitter,#Comedy,Shorts,Brazil,4098970.0,468202.0,10925.0,38510.0,High,0.1142243051303132,0.0026653037226425,0.0093950431449852,Likes
YouTube,#Viral,Video,Australia,1538823.0,307662.0,59624.0,8124.0,Low,0.1999333256651349,0.0387464965106448,0.0052793596144585,Likes
Twitter,#Fitness,Video,USA,2595660.0,434540.0,40012.0,13478.0,High,0.167410215513588,0.0154149618979373,0.0051925136574127,Likes
TikTok,#Gaming,Shorts,Australia,3521130.0,260136.0,65723.0,32176.0,Low,0.0738785560317284,0.0186653148279103,0.0091379755930624,Likes
Instagram,#Gaming,Tweet,India,3589308.0,407373.0,70852.0,20849.0,High,0.1134962505307429,0.0197397381333672,0.0058086405513263,Likes
YouTube,#Comedy,Tweet,UK,1035365.0,326981.0,34821.0,2572.0,High,0.3158122980784554,0.0336316178352561,0.00248414810236,Likes
Instagram,#Education,Reel,UK,2315963.0,306373.0,6915.0,33050.0,Medium,0.1322875192738398,0.0029857989959252,0.0142705215929615,Likes
YouTube,#Education,Reel,Canada,2676777.0,488199.0,52014.0,45422.0,Medium,0.1823831421145653,0.0194315776024674,0.0169689144818563,Likes
Instagram,#Viral,Video,Canada,2950546.0,305105.0,99587.0,34102.0,Medium,0.1034062848028805,0.0337520580936545,0.0115578608162692,Likes
TikTok,#Fashion,Tweet,USA,3368170.0,17758.0,93392.0,19981.0,High,0.0052722992010498,0.0277278165888301,0.0059323015168474,Shares
YouTube,#Fashion,Reel,Japan,4736019.0,308046.0,88779.0,33858.0,Medium,0.0650432356795865,0.0187454906747629,0.0071490422652442,Likes
TikTok,#Gaming,Reel,Japan,2258063.0,241357.0,49321.0,14634.0,Low,0.1068867431953847,0.0218421718083153,0.0064807757799494,Likes
YouTube,#Comedy,Live Stream,Germany,4989820.0,166706.0,39793.0,15510.0,High,0.0334092211743108,0.0079748367676589,0.0031083285569419,Likes
YouTube,#Tech,Post,Germany,4766161.0,384232.0,67245.0,8995.0,Medium,0.0806166640195327,0.0141088393782753,0.001887263145328,Likes
TikTok,#Challenge,Reel,UK,4706101.0,198755.0,73600.0,39098.0,Low,0.0422334752271572,0.0156392733602615,0.0083079389923845,Likes
Twitter,#Fashion,Live Stream,Canada,1726804.0,328441.0,44676.0,1323.0,High,0.1902016673577314,0.0258720734953127,0.0007661552787693,Likes
YouTube,#Dance,Tweet,Canada,3218932.0,135138.0,58808.0,4020.0,Medium,0.0419822475280621,0.0182694135818961,0.0012488614236026,Likes
Instagram,#Education,Live Stream,Germany,1374292.0,468164.0,79559.0,11612.0,Low,0.3406583171553061,0.0578908994595035,0.0084494416033855,Likes
Twitter,#Gaming,Shorts,Japan,2307722.0,112883.0,48860.0,26500.0,High,0.0489153372893268,0.0211723942485273,0.0114831855830121,Likes
TikTok,#Fitness,Post,USA,3943560.0,361857.0,53708.0,10889.0,High,0.0917589690533426,0.0136191664384464,0.0027612106827333,Likes
YouTube,#Viral,Tweet,USA,4397362.0,416040.0,26255.0,37205.0,Medium,0.0946112692109496,0.0059706251156943,0.0084607544250393,Likes
Instagram,#Tech,Reel,India,2904623.0,210629.0,93645.0,25652.0,High,0.0725150905986766,0.0322399843284309,0.0088314387099461,Likes
YouTube,#Dance,Reel,USA,4648895.0,334635.0,14885.0,39943.0,High,0.0719816214390731,0.0032018361352536,0.0085919342123235,Likes
YouTube,#Education,Tweet,Japan,2182075.0,401349.0,79190.0,49849.0,High,0.1839299749092034,0.0362911448964861,0.022844769313612,Likes
YouTube,#Tech,Tweet,Germany,3686801.0,289690.0,37216.0,29859.0,Low,0.0785748946037499,0.0100943880616284,0.0080988911525194,Likes
Instagram,#Challenge,Tweet,Germany,1021135.0,442784.0,49480.0,32668.0,High,0.4336194528637251,0.0484558848732048,0.0319918522036753,Likes
Twitter,#Music,Tweet,USA,2616896.0,411249.0,93026.0,8004.0,High,0.1571514496563868,0.035548222015701,0.0030585854386265,Likes
YouTube,#Dance,Post,USA,2286789.0,161388.0,40096.0,47798.0,Medium,0.0705740669558931,0.0175337558471726,0.0209017972362119,Likes
Twitter,#Tech,Tweet,Canada,803980.0,242545.0,76839.0,34020.0,Low,0.3016803900594542,0.0955732729669892,0.042314485434961,Likes
YouTube,#Fitness,Reel,Japan,1658169.0,328783.0,1574.0,11658.0,High,0.1982807542536376,0.0009492397940137,0.0070306464540104,Likes
Twitter,#Dance,Post,Japan,723296.0,216935.0,93964.0,23402.0,Low,0.2999256182807592,0.129910852541698,0.0323546653099146,Likes
TikTok,#Tech,Tweet,Japan,3206060.0,426226.0,17467.0,29795.0,High,0.1329438625602765,0.0054481201225179,0.0092933382407066,Likes
TikTok,#Tech,Post,Japan,1655182.0,289945.0,93775.0,32084.0,High,0.1751740896167309,0.0566554010374689,0.0193839710678342,Likes
TikTok,#Viral,Video,Australia,1476674.0,464620.0,19688.0,29990.0,Low,0.3146395209775482,0.0133326651650939,0.0203091542209045,Likes
Twitter,#Viral,Shorts,Brazil,1771174.0,91099.0,97414.0,3140.0,Low,0.0514342464376735,0.0549996781795577,0.0017728354187674,Shares
TikTok,#Challenge,Reel,Australia,3327212.0,134040.0,6283.0,36793.0,High,0.0402859811758313,0.0018883677986253,0.0110582072918707,Likes
TikTok,#Gaming,Post,India,690673.0,437322.0,28171.0,24122.0,Medium,0.6331824177287949,0.0407877533941532,0.0349253554142119,Likes
YouTube,#Gaming,Tweet,Australia,3569008.0,137418.0,23331.0,49305.0,Medium,0.0385031358853776,0.0065371105920748,0.0138147630938344,Likes
TikTok,#Dance,Tweet,Brazil,3099684.0,153065.0,41200.0,7632.0,Low,0.0493808401114436,0.0132916774742199,0.0024621864680399,Likes
Twitter,#Music,Reel,Japan,3710671.0,76950.0,26333.0,7103.0,Medium,0.0207374892573337,0.0070965601639164,0.0019142090473663,Likes
Instagram,#Education,Post,Canada,3188483.0,368317.0,49091.0,21981.0,Low,0.1155148075119108,0.0153963499256543,0.0068938739833331,Likes
TikTok,#Comedy,Live Stream,USA,2801347.0,499380.0,60311.0,12282.0,High,0.1782642421663578,0.0215292857328992,0.0043843194006311,Likes
TikTok,#Challenge,Live Stream,USA,2248578.0,93218.0,59577.0,14331.0,Medium,0.0414564226813568,0.0264954117669033,0.0063733612976734,Likes
Twitter,#Music,Live Stream,Australia,1609482.0,403027.0,23102.0,44642.0,High,0.2504078952110057,0.0143536864655833,0.0277368743483928,Likes
YouTube,#Challenge,Live Stream,Brazil,4251376.0,37945.0,3378.0,26696.0,Low,0.0089253455822303,0.0007945662768948,0.0062793787235003,Likes
YouTube,#Challenge,Reel,India,1358058.0,300720.0,59766.0,43145.0,Medium,0.2214338415590497,0.0440084296841519,0.0317696298685328,Likes
TikTok,#Tech,Tweet,India,2606224.0,69943.0,67574.0,13284.0,Medium,0.0268369104113844,0.0259279325184634,0.0050970292653279,Likes
Instagram,#Viral,Video,Brazil,3442475.0,429165.0,1181.0,16421.0,Medium,0.1246675720230357,0.0003430671246704,0.0047701145251599,Likes
Twitter,#Dance,Live Stream,Australia,3909627.0,162796.0,63419.0,5547.0,High,0.0416397779123174,0.0162212405428957,0.0014188054256838,Likes
YouTube,#Education,Post,Germany,4022893.0,120768.0,54001.0,43214.0,Medium,0.0300201869649528,0.0134234243863806,0.0107420207298578,Likes
TikTok,#Fitness,Live Stream,Canada,2288198.0,160224.0,63631.0,2779.0,High,0.0700219124393955,0.0278083452568352,0.0012144928017592,Likes
YouTube,#Fashion,Post,Germany,1707547.0,468293.0,62396.0,41097.0,Medium,0.2742489664998972,0.0365413075013454,0.0240678587470798,Likes
Twitter,#Tech,Shorts,India,1723036.0,269685.0,15870.0,11719.0,Low,0.1565173333580958,0.0092104866061997,0.0068013668896064,Likes
Instagram,#Tech,Video,Germany,1368137.0,220395.0,47904.0,42984.0,Low,0.1610913234566421,0.0350140373369041,0.031417906247693,Likes
Instagram,#Comedy,Shorts,Brazil,1753723.0,413003.0,90078.0,39688.0,High,0.235500703360793,0.0513638698927937,0.0226307119197273,Likes
Twitter,#Music,Live Stream,USA,4289386.0,188014.0,39473.0,14691.0,Low,0.0438323806717325,0.0092024825930797,0.0034249657177041,Likes
Twitter,#Comedy,Video,USA,3356274.0,322024.0,4474.0,33051.0,High,0.0959468744208607,0.0013330258494985,0.0098475273472904,Likes
Instagram,#Dance,Tweet,Germany,2213124.0,480760.0,63167.0,20082.0,High,0.2172313887518277,0.0285420066837646,0.0090740509795203,Likes
TikTok,#Comedy,Video,Canada,1714956.0,137707.0,28180.0,47207.0,Medium,0.0802976869377406,0.0164319084571265,0.0275266537450523,Likes
TikTok,#Comedy,Shorts,UK,2347135.0,149856.0,83261.0,13888.0,Low,0.0638463488465725,0.0354734601972191,0.0059170009394431,Likes
YouTube,#Tech,Reel,Canada,3849864.0,429897.0,10666.0,23842.0,Medium,0.1116655029891965,0.0027704874769602,0.0061929460365353,Likes
TikTok,#Fitness,Shorts,USA,2458064.0,428601.0,16411.0,12329.0,Medium,0.1743652728326032,0.0066763924779826,0.0050157359613093,Likes
TikTok,#Fashion,Tweet,UK,4138951.0,356632.0,57983.0,12027.0,High,0.0861648277546653,0.0140091052056426,0.00290580874236,Likes
Twitter,#Tech,Reel,USA,786091.0,115476.0,45804.0,33532.0,Low,0.1468990231410867,0.0582680631122859,0.0426566389896335,Likes
Instagram,#Comedy,Tweet,Australia,2428341.0,178208.0,2717.0,10620.0,High,0.0733867278112917,0.0011188708669828,0.0043733561307905,Likes
Instagram,#Music,Reel,Australia,1934060.0,55050.0,41483.0,39848.0,Medium,0.0284634396037351,0.021448662399305,0.0206032904873685,Likes
YouTube,#Comedy,Live Stream,UK,3328075.0,305353.0,8424.0,46784.0,Medium,0.0917506366292826,0.0025311929568894,0.0140573755098668,Likes
Instagram,#Challenge,Shorts,India,4618662.0,1774.0,38568.0,31300.0,Low,0.0003840939215729,0.0083504703310179,0.0067768544223413,Shares
YouTube,#Education,Video,Brazil,2637799.0,128740.0,47263.0,25381.0,Low,0.0488058415368267,0.0179175896268062,0.0096220371605266,Likes
Twitter,#Viral,Post,Japan,1021175.0,427434.0,92929.0,40158.0,Medium,0.4185707640708008,0.0910020319729723,0.0393252870467843,Likes
Instagram,#Fashion,Post,India,136708.0,9741.0,60279.0,1977.0,Medium,0.0712540597477836,0.4409324984638792,0.0144614799426514,Shares
TikTok,#Tech,Live Stream,Brazil,4820047.0,240695.0,76116.0,10533.0,Low,0.0499362350616083,0.0157915472608462,0.0021852484011048,Likes
YouTube,#Tech,Video,Canada,1417619.0,261333.0,28832.0,33631.0,Medium,0.1843464287654158,0.0203383278581903,0.0237235815829217,Likes
Instagram,#Challenge,Shorts,Canada,3373662.0,127818.0,52586.0,17121.0,Medium,0.0378870200986346,0.0155872165024237,0.0050749008051191,Likes
YouTube,#Dance,Post,Brazil,1412186.0,348080.0,24255.0,47797.0,Low,0.2464831119979946,0.0171754995446775,0.0338461080905773,Likes
YouTube,#Comedy,Live Stream,Australia,2440607.0,59389.0,15997.0,21735.0,Low,0.024333700591697,0.0065545169705733,0.0089055714418585,Likes
YouTube,#Viral,Live Stream,Canada,1212383.0,134452.0,16512.0,26744.0,Low,0.1108989485995762,0.0136194585374423,0.0220590357997431,Likes
YouTube,#Education,Shorts,India,2561337.0,468506.0,33962.0,5509.0,Low,0.1829146262284111,0.0132594812787227,0.0021508298205195,Likes
YouTube,#Dance,Post,Japan,886874.0,374139.0,41228.0,35296.0,High,0.4218626321213611,0.0464868741219158,0.0397982125984074,Likes
TikTok,#Tech,Tweet,Brazil,1622096.0,119815.0,41769.0,1529.0,Medium,0.0738643088941714,0.025750017261617,0.0009426075891932,Likes
Instagram,#Gaming,Post,Brazil,946358.0,304294.0,25948.0,35055.0,Low,0.3215421648044397,0.027418799228199,0.0370420073587373,Likes
Twitter,#Music,Video,Germany,4119667.0,242655.0,41085.0,3854.0,High,0.0589016053967468,0.0099728934401736,0.0009355125062292,Likes
TikTok,#Education,Post,USA,3974573.0,400911.0,46622.0,18136.0,Low,0.1008689486895825,0.0117300650912689,0.0045630058876764,Likes
YouTube,#Challenge,Post,India,2764814.0,67913.0,48844.0,32596.0,Low,0.0245633160133014,0.0176662878587854,0.0117895815053019,Likes
Instagram,#Dance,Post,Canada,3105914.0,310842.0,86059.0,25445.0,Low,0.1000806847839315,0.0277081078226892,0.0081924354634416,Likes
YouTube,#Fitness,Video,UK,2289887.0,411599.0,6923.0,34729.0,High,0.1797464241685288,0.0030232932891448,0.0151662505617089,Likes
YouTube,#Education,Video,Japan,1213734.0,342720.0,58380.0,21282.0,Medium,0.282368294865267,0.0480995012086668,0.0175343197109086,Likes
YouTube,#Fitness,Video,Germany,264136.0,434933.0,9642.0,7876.0,High,1.6466252233697791,0.0365039222218857,0.0298179725595905,Likes
Twitter,#Dance,Shorts,Germany,1661537.0,8669.0,88291.0,10996.0,Low,0.0052174582931346,0.0531381485937418,0.0066179687843243,Shares
TikTok,#Dance,Reel,Australia,1296499.0,230354.0,67311.0,23584.0,Low,0.1776738740253559,0.0519175101561975,0.0181905269498858,Likes
TikTok,#Comedy,Post,Germany,1205102.0,220248.0,24146.0,6273.0,High,0.1827629528454852,0.0200364782400161,0.0052053685082258,Likes
Twitter,#Comedy,Post,India,3264905.0,287339.0,75893.0,22514.0,Low,0.0880083800294342,0.0232450867636271,0.0068957596009684,Likes
TikTok,#Fashion,Tweet,Japan,4295107.0,52742.0,18986.0,7245.0,Medium,0.0122795543859559,0.0044203788171051,0.0016868031459984,Likes
Twitter,#Gaming,Tweet,UK,961783.0,142483.0,59165.0,21732.0,Medium,0.148144643854175,0.0615159552622577,0.0225955335039192,Likes
Instagram,#Challenge,Live Stream,UK,3171066.0,339557.0,4006.0,12554.0,Medium,0.1070797643442299,0.0012632975787952,0.0039589210694447,Likes
YouTube,#Comedy,Live Stream,Canada,2389579.0,152619.0,48984.0,25191.0,Medium,0.063868572664892,0.0204990084027353,0.010542024348222,Likes
TikTok,#Challenge,Shorts,India,804183.0,164716.0,88378.0,8578.0,Medium,0.2048240263721068,0.1098978715043715,0.0106667263545735,Likes
Twitter,#Music,Reel,India,278830.0,96874.0,13638.0,40689.0,Medium,0.3474303338952049,0.0489115231503066,0.1459276261521357,Likes
YouTube,#Viral,Reel,UK,3175002.0,317730.0,81407.0,42155.0,Low,0.1000723779071635,0.025639983848829,0.0132771569907672,Likes
YouTube,#Dance,Reel,Brazil,2362838.0,3194.0,35532.0,3408.0,High,0.0013517642766876,0.0150378485533075,0.0014423333296654,Shares
TikTok,#Dance,Video,USA,2010391.0,142135.0,17115.0,37585.0,Low,0.0707001772292056,0.0085132693093035,0.0186953682144418,Likes
Twitter,#Music,Tweet,UK,1333519.0,33634.0,67008.0,19020.0,Medium,0.0252219878381935,0.0502490028263564,0.0142630138753178,Shares
TikTok,#Challenge,Video,USA,2851867.0,407380.0,86927.0,39494.0,Low,0.1428467737099941,0.0304807341997365,0.0138484718957791,Likes
Instagram,#Education,Reel,Canada,330476.0,485696.0,2619.0,4585.0,Low,1.4696861496750142,0.0079249325215749,0.0138739273048572,Likes
Twitter,#Comedy,Post,Australia,1068462.0,397476.0,34854.0,18603.0,Medium,0.3720076146835357,0.0326207202502288,0.0174110075978368,Likes
Twitter,#Fitness,Video,Germany,2055018.0,318200.0,34749.0,4831.0,High,0.1548404928813275,0.0169093409400793,0.0023508309902881,Likes
Instagram,#Dance,Video,Brazil,1179104.0,355660.0,14269.0,32625.0,Medium,0.3016358183841289,0.0121015618639237,0.0276693150052921,Likes
Twitter,#Fashion,Reel,USA,842477.0,301736.0,68814.0,19088.0,Low,0.3581533976595207,0.0816805681342042,0.0226569983512903,Likes
Instagram,#Fashion,Live Stream,India,739337.0,157550.0,81164.0,9915.0,Medium,0.2130963281967492,0.1097794375230781,0.0134106638785831,Likes
Twitter,#Fitness,Shorts,Australia,4500031.0,189284.0,97120.0,44811.0,Medium,0.0420628213450085,0.0215820735457155,0.009957931400917,Likes
YouTube,#Education,Tweet,UK,1215133.0,357427.0,68104.0,34015.0,Low,0.294146402081089,0.0560465397614911,0.0279928205389862,Likes
Instagram,#Challenge,Post,Brazil,449348.0,35182.0,4716.0,18161.0,High,0.0782956639397527,0.010495206387922,0.0404163365587473,Likes
Twitter,#Dance,Reel,India,1190740.0,213240.0,94333.0,16398.0,Medium,0.1790819154475368,0.0792221643683759,0.0137712682869476,Likes
YouTube,#Fashion,Post,Brazil,1118979.0,426061.0,23299.0,8196.0,Medium,0.3807587095021443,0.0208216597451784,0.0073245342405889,Likes
Instagram,#Fashion,Tweet,Brazil,4007152.0,432650.0,96770.0,7738.0,Medium,0.1079694506222873,0.0241493210140269,0.00193104728745,Likes
Twitter,#Fashion,Post,Japan,3390112.0,413183.0,6201.0,2949.0,Low,0.1218788641791185,0.0018291431079563,0.0008698827649351,Likes
Instagram,#Viral,Reel,Canada,4223266.0,5635.0,13422.0,13879.0,Low,0.0013342754162299,0.003178109074825,0.0032863191662566,Comments
Twitter,#Tech,Tweet,USA,837863.0,264887.0,35633.0,21578.0,High,0.3161459570359354,0.0425284324525608,0.0257536136576027,Likes
Twitter,#Viral,Tweet,Germany,3425267.0,229865.0,43423.0,22490.0,Low,0.0671086370785109,0.0126772599041184,0.006565911504125,Likes
Twitter,#Education,Shorts,Germany,4347648.0,241142.0,55800.0,165.0,High,0.0554649318436083,0.0128345257021727,3.795155449567215e-05,Likes
